kategori,input_user,prep_input,prep_stopword
abaout_Hydrochlorothiazide,Apa yang perlu dilakukan sebelum memulai penggunaan Hydrochlorothiazide,"['apa', 'yang', 'perlu', 'laku', 'belum', 'mulai', 'guna', 'hydrochlorothiazide']","['apa', 'perlu', 'laku', 'mulai', 'hydrochlorothiazide']"
abaout_Hydrochlorothiazide,Apa langkahlangkah yang perlu diikuti sebelum mengonsumsi Hydrochlorothiazide,"['apa', 'langkahlangkah', 'yang', 'perlu', 'ikut', 'belum', 'konsumsi', 'hydrochlorothiazide']","['apa', 'langkahlangkah', 'perlu', 'ikut', 'konsumsi', 'hydrochlorothiazide']"
abaout_Hydrochlorothiazide,Apa yang harus dilakukan sebelum mengonsumsi Hydrochlorothiazide,"['apa', 'yang', 'harus', 'laku', 'belum', 'konsumsi', 'hydrochlorothiazide']","['apa', 'harus', 'laku', 'konsumsi', 'hydrochlorothiazide']"
abaout_Hydrochlorothiazide,Apakah ada instruksi yang harus diikuti sebelum menggunakan Hydrochlorothiazide,"['apakah', 'ada', 'instruksi', 'yang', 'harus', 'ikut', 'belum', 'guna', 'hydrochlorothiazide']","['ada', 'instruksi', 'harus', 'ikut', 'guna', 'hydrochlorothiazide']"
abaout_Hydrochlorothiazide,Apa yang perlu diperhatikan sebelum memulai penggunaan Hydrochlorothiazide,"['apa', 'yang', 'perlu', 'perhati', 'belum', 'mulai', 'guna', 'hydrochlorothiazide']","['apa', 'perlu', 'perhati', 'mulai', 'hydrochlorothiazide']"
abaout_Hydrochlorothiazide,Apa persiapan yang harus dilakukan sebelum mengonsumsi Hydrochlorothiazide,"['apa', 'siap', 'yang', 'harus', 'laku', 'belum', 'konsumsi', 'hydrochlorothiazide']","['apa', 'siap', 'harus', 'laku', 'konsumsi', 'hydrochlorothiazide']"
abaout_Hydrochlorothiazide,Apa yang perlu diperhatikan sebelum mengonsumsi Hydrochlorothiazide,"['apa', 'yang', 'perlu', 'perhati', 'belum', 'konsumsi', 'hydrochlorothiazide']","['apa', 'perlu', 'perhati', 'konsumsi', 'hydrochlorothiazide']"
abaout_Hydrochlorothiazide,Apakah ada langkahlangkah khusus yang harus dilakukan sebelum menggunakan Hydrochlorothiazide,"['apakah', 'ada', 'langkahlangkah', 'khusus', 'yang', 'harus', 'laku', 'belum', 'guna', 'hydrochlorothiazide']","['ada', 'langkahlangkah', 'khusus', 'harus', 'laku', 'guna', 'hydrochlorothiazide']"
abaout_Hydrochlorothiazide,Apa yang perlu dilakukan sebelum memulai penggunaan Hydrochlorothiazide,"['apa', 'yang', 'perlu', 'laku', 'belum', 'mulai', 'guna', 'hydrochlorothiazide']","['apa', 'perlu', 'laku', 'mulai', 'hydrochlorothiazide']"
abaout_Hydrochlorothiazide,Apa persiapan yang harus dilakukan sebelum mengonsumsi Hydrochlorothiazide,"['apa', 'siap', 'yang', 'harus', 'laku', 'belum', 'konsumsi', 'hydrochlorothiazide']","['apa', 'siap', 'harus', 'laku', 'konsumsi', 'hydrochlorothiazide']"
abaout_Hydrochlorothiazide,Apa langkahlangkah yang harus diambil sebelum mengonsumsi Hydrochlorothiazide,"['apa', 'langkahlangkah', 'yang', 'harus', 'ambil', 'belum', 'konsumsi', 'hydrochlorothiazide']","['apa', 'langkahlangkah', 'harus', 'ambil', 'konsumsi', 'hydrochlorothiazide']"
abaout_Hydrochlorothiazide,Apa yang harus diperhatikan sebelum menggunakan Hydrochlorothiazide,"['apa', 'yang', 'harus', 'perhati', 'belum', 'guna', 'hydrochlorothiazide']","['apa', 'harus', 'perhati', 'guna', 'hydrochlorothiazide']"
abaout_Hydrochlorothiazide,Apakah ada tindakan yang perlu diambil sebelum menggunakan Hydrochlorothiazide,"['apakah', 'ada', 'tindak', 'yang', 'perlu', 'ambil', 'belum', 'guna', 'hydrochlorothiazide']","['ada', 'tindak', 'perlu', 'ambil', 'guna', 'hydrochlorothiazide']"
abaout_Hydrochlorothiazide,Apa yang perlu diperhatikan sebelum memulai penggunaan Hydrochlorothiazide,"['apa', 'yang', 'perlu', 'perhati', 'belum', 'mulai', 'guna', 'hydrochlorothiazide']","['apa', 'perlu', 'perhati', 'mulai', 'hydrochlorothiazide']"
abaout_Hydrochlorothiazide,Apa saja langkahlangkah persiapan sebelum menggunakan Hydrochlorothiazide,"['apa', 'saja', 'langkahlangkah', 'siap', 'belum', 'guna', 'hydrochlorothiazide']","['apa', 'langkahlangkah', 'siap', 'guna', 'hydrochlorothiazide']"
abaout_Hydrochlorothiazide,Apa yang harus dilakukan sebelum mengonsumsi Hydrochlorothiazide,"['apa', 'yang', 'harus', 'laku', 'belum', 'konsumsi', 'hydrochlorothiazide']","['apa', 'harus', 'laku', 'konsumsi', 'hydrochlorothiazide']"
abaout_Hydrochlorothiazide,Apa langkahlangkah khusus yang harus diambil sebelum menggunakan Hydrochlorothiazide,"['apa', 'langkahlangkah', 'khusus', 'yang', 'harus', 'ambil', 'belum', 'guna', 'hydrochlorothiazide']","['apa', 'langkahlangkah', 'khusus', 'harus', 'ambil', 'guna', 'hydrochlorothiazide']"
abaout_Hydrochlorothiazide,Apa yang perlu diperhatikan sebelum mengonsumsi Hydrochlorothiazide,"['apa', 'yang', 'perlu', 'perhati', 'belum', 'konsumsi', 'hydrochlorothiazide']","['apa', 'perlu', 'perhati', 'konsumsi', 'hydrochlorothiazide']"
abaout_Hydrochlorothiazide,Apakah ada persiapan yang harus dilakukan sebelum memulai penggunaan Hydrochlorothiazide,"['apakah', 'ada', 'siap', 'yang', 'harus', 'laku', 'belum', 'mulai', 'guna', 'hydrochlorothiazide']","['ada', 'siap', 'harus', 'laku', 'mulai', 'hydrochlorothiazide']"
abaout_Hydrochlorothiazide,Apa yang harus diperhatikan sebelum menggunakan Hydrochlorothiazide,"['apa', 'yang', 'harus', 'perhati', 'belum', 'guna', 'hydrochlorothiazide']","['apa', 'harus', 'perhati', 'guna', 'hydrochlorothiazide']"
abaout_Hydrochlorothiazide,Apa yang perlu dilakukan sebelum memulai penggunaan Hydrochlorothiazide,"['apa', 'yang', 'perlu', 'laku', 'belum', 'mulai', 'guna', 'hydrochlorothiazide']","['apa', 'perlu', 'laku', 'mulai', 'hydrochlorothiazide']"
abaout_Hydrochlorothiazide,Apa langkahlangkah yang perlu diikuti sebelum mengonsumsi Hydrochlorothiazide,"['apa', 'langkahlangkah', 'yang', 'perlu', 'ikut', 'belum', 'konsumsi', 'hydrochlorothiazide']","['apa', 'langkahlangkah', 'perlu', 'ikut', 'konsumsi', 'hydrochlorothiazide']"
abaout_Hydrochlorothiazide,Apa yang harus dilakukan sebelum mengonsumsi Hydrochlorothiazide,"['apa', 'yang', 'harus', 'laku', 'belum', 'konsumsi', 'hydrochlorothiazide']","['apa', 'harus', 'laku', 'konsumsi', 'hydrochlorothiazide']"
abaout_Hydrochlorothiazide,Apakah ada instruksi yang harus diikuti sebelum menggunakan Hydrochlorothiazide,"['apakah', 'ada', 'instruksi', 'yang', 'harus', 'ikut', 'belum', 'guna', 'hydrochlorothiazide']","['ada', 'instruksi', 'harus', 'ikut', 'guna', 'hydrochlorothiazide']"
abaout_Hydrochlorothiazide,Apa yang perlu diperhatikan sebelum memulai penggunaan Hydrochlorothiazide,"['apa', 'yang', 'perlu', 'perhati', 'belum', 'mulai', 'guna', 'hydrochlorothiazide']","['apa', 'perlu', 'perhati', 'mulai', 'hydrochlorothiazide']"
abaout_Hydrochlorothiazide,Apa persiapan yang harus dilakukan sebelum mengonsumsi Hydrochlorothiazide,"['apa', 'siap', 'yang', 'harus', 'laku', 'belum', 'konsumsi', 'hydrochlorothiazide']","['apa', 'siap', 'harus', 'laku', 'konsumsi', 'hydrochlorothiazide']"
abaout_Hydrochlorothiazide,Apa yang perlu diperhatikan sebelum menggunakan Hydrochlorothiazide,"['apa', 'yang', 'perlu', 'perhati', 'belum', 'guna', 'hydrochlorothiazide']","['apa', 'perlu', 'perhati', 'guna', 'hydrochlorothiazide']"
abaout_Hydrochlorothiazide,Apakah ada tindakan yang perlu diambil sebelum menggunakan Hydrochlorothiazide,"['apakah', 'ada', 'tindak', 'yang', 'perlu', 'ambil', 'belum', 'guna', 'hydrochlorothiazide']","['ada', 'tindak', 'perlu', 'ambil', 'guna', 'hydrochlorothiazide']"
abaout_Hydrochlorothiazide,Apa yang perlu diperhatikan sebelum memulai penggunaan Hydrochlorothiazide,"['apa', 'yang', 'perlu', 'perhati', 'belum', 'mulai', 'guna', 'hydrochlorothiazide']","['apa', 'perlu', 'perhati', 'mulai', 'hydrochlorothiazide']"
abaout_Hydrochlorothiazide,Apa yang harus dilakukan sebelum mengonsumsi Hydrochlorothiazide,"['apa', 'yang', 'harus', 'laku', 'belum', 'konsumsi', 'hydrochlorothiazide']","['apa', 'harus', 'laku', 'konsumsi', 'hydrochlorothiazide']"
abaout_Hydrochlorothiazide,Apakah ada langkahlangkah khusus yang harus dilakukan sebelum menggunakan Hydrochlorothiazide,"['apakah', 'ada', 'langkahlangkah', 'khusus', 'yang', 'harus', 'laku', 'belum', 'guna', 'hydrochlorothiazide']","['ada', 'langkahlangkah', 'khusus', 'harus', 'laku', 'guna', 'hydrochlorothiazide']"
abaout_Hydrochlorothiazide,Apa yang perlu dilakukan sebelum memulai penggunaan Hydrochlorothiazide,"['apa', 'yang', 'perlu', 'laku', 'belum', 'mulai', 'guna', 'hydrochlorothiazide']","['apa', 'perlu', 'laku', 'mulai', 'hydrochlorothiazide']"
abaout_Hydrochlorothiazide,Apa persiapan yang harus dilakukan sebelum mengonsumsi Hydrochlorothiazide,"['apa', 'siap', 'yang', 'harus', 'laku', 'belum', 'konsumsi', 'hydrochlorothiazide']","['apa', 'siap', 'harus', 'laku', 'konsumsi', 'hydrochlorothiazide']"
abaout_Hydrochlorothiazide,Apa langkahlangkah yang harus diambil sebelum mengonsumsi Hydrochlorothiazide,"['apa', 'langkahlangkah', 'yang', 'harus', 'ambil', 'belum', 'konsumsi', 'hydrochlorothiazide']","['apa', 'langkahlangkah', 'harus', 'ambil', 'konsumsi', 'hydrochlorothiazide']"
abaout_Hydrochlorothiazide,Apa yang harus diperhatikan sebelum menggunakan Hydrochlorothiazide,"['apa', 'yang', 'harus', 'perhati', 'belum', 'guna', 'hydrochlorothiazide']","['apa', 'harus', 'perhati', 'guna', 'hydrochlorothiazide']"
abaout_Hydrochlorothiazide,Apakah ada instruksi khusus yang perlu diikuti sebelum menggunakan Hydrochlorothiazide,"['apakah', 'ada', 'instruksi', 'khusus', 'yang', 'perlu', 'ikut', 'belum', 'guna', 'hydrochlorothiazide']","['ada', 'instruksi', 'khusus', 'perlu', 'ikut', 'guna', 'hydrochlorothiazide']"
about_Catopril,Captopril itu apa,"['captopril', 'itu', 'apa']","['captopril', 'apa']"
about_Catopril,mau tahu Captopril itu apa,"['mau', 'tahu', 'captopril', 'itu', 'apa']","['mau', 'tahu', 'captopril', 'apa']"
about_Catopril,apa sih itu Captopril,"['apa', 'sih', 'itu', 'captopril']","['apa', 'sih', 'captopril']"
about_Catopril,Wah Captopril itu apa iya,"['wah', 'captopril', 'itu', 'apa', 'iya']","['wah', 'captopril', 'apa', 'iya']"
about_Catopril,ceptropil apa itu,"['ceptropil', 'apa', 'itu']","['ceptropil', 'apa']"
about_Catopril,pengertian Captopril,"['erti', 'captopril']","['erti', 'captopril']"
about_Catopril,Captopril itu apa,"['captopril', 'itu', 'apa']","['captopril', 'apa']"
about_Catopril,apa itu Captopril,"['apa', 'itu', 'captopril']","['apa', 'captopril']"
about_Catopril,ingin tahu Captopril itu apa,"['ingin', 'tahu', 'captopril', 'itu', 'apa']","['tahu', 'captopril', 'apa']"
about_Catopril,coba jelasin tentang Captopril,"['coba', 'jelasin', 'tentang', 'captopril']","['coba', 'jelasin', 'captopril']"
about_Catopril,tensibot jelasin tentang Captopril dong,"['tensibot', 'jelasin', 'tentang', 'captopril', 'dong']","['tensibot', 'jelasin', 'captopril', 'dong']"
about_Catopril,aku ingin tahu apa itu Captopril,"['aku', 'ingin', 'tahu', 'apa', 'itu', 'captopril']","['aku', 'tahu', 'apa', 'captopril']"
about_Catopril,Captopril itu apa iya,"['captopril', 'itu', 'apa', 'iya']","['captopril', 'apa', 'iya']"
about_Catopril,mau bertanya Captopril itu apa,"['mau', 'tanya', 'captopril', 'itu', 'apa']","['mau', 'tanya', 'captopril', 'apa']"
about_Catopril,jelaskan apa itu Captopril,"['jelas', 'apa', 'itu', 'captopril']","['jelas', 'apa', 'captopril']"
about_Catopril,Apa kegunaan dari Captopril,"['apa', 'guna', 'dari', 'captopril']","['apa', 'dari', 'captopril']"
about_Catopril,Captopril digunakan untuk apa,"['captopril', 'guna', 'untuk', 'apa']","['captopril', 'untuk', 'apa']"
about_Catopril,Apa manfaat dari penggunaan Captopril,"['apa', 'manfaat', 'dari', 'guna', 'captopril']","['apa', 'manfaat', 'guna', 'captopril']"
about_Catopril,Bagaimana cara kerja Captopril,"['bagaimana', 'cara', 'kerja', 'captopril']","['bagaimana', 'cara', 'kerja', 'captopril']"
about_Catopril,Apa mekanisme kerja Captopril,"['apa', 'mekanisme', 'kerja', 'captopril']","['apa', 'mekanisme', 'kerja', 'captopril']"
about_Catopril,Apa indikasi penggunaan Captopril,"['apa', 'indikasi', 'guna', 'captopril']","['apa', 'indikasi', 'captopril']"
about_Catopril,Captopril digunakan untuk mengobati kondisi apa,"['captopril', 'guna', 'untuk', 'obat', 'kondisi', 'apa']","['captopril', 'untuk', 'obat', 'kondisi', 'apa']"
about_Catopril,Bagaimana efek Captopril dalam tubuh,"['bagaimana', 'efek', 'captopril', 'dalam', 'tubuh']","['bagaimana', 'efek', 'captopril', 'tubuh']"
about_Catopril,Apa yang perlu diketahui tentang Captopril,"['apa', 'yang', 'perlu', 'tahu', 'tentang', 'captopril']","['apa', 'perlu', 'tahu', 'captopril']"
about_Catopril,Apakah Captopril termasuk golongan obat apa,"['apakah', 'captopril', 'masuk', 'golong', 'obat', 'apa']","['captopril', 'masuk', 'golong', 'obat', 'apa']"
about_Catopril,Apa saja efek samping yang mungkin terjadi akibat penggunaan Captopril,"['apa', 'saja', 'efek', 'samping', 'yang', 'mungkin', 'jadi', 'akibat', 'guna', 'captopril']","['apa', 'efek', 'samping', 'mungkin', 'jadi', 'akibat', 'captopril']"
about_Catopril,Captopril digunakan untuk mengatasi masalah kesehatan apa,"['captopril', 'guna', 'untuk', 'atas', 'masalah', 'sehat', 'apa']","['captopril', 'untuk', 'atas', 'masalah', 'sehat', 'apa']"
about_Catopril,Apa saja informasi penting seputar Captopril,"['apa', 'saja', 'informasi', 'penting', 'putar', 'captopril']","['apa', 'informasi', 'penting', 'putar', 'captopril']"
about_Catopril,Apakah Captopril memiliki kontraindikasi atau larangan penggunaan,"['apakah', 'captopril', 'milik', 'kontraindikasi', 'atau', 'larang', 'guna']","['captopril', 'milik', 'kontraindikasi', 'larang']"
about_Catopril,Captopril sering digunakan dalam pengobatan kondisi apa,"['captopril', 'sering', 'guna', 'dalam', 'obat', 'kondisi', 'apa']","['captopril', 'sering', 'dalam', 'obat', 'kondisi', 'apa']"
about_Catopril,Bagaimana cara penggunaan Captopril yang tepat,"['bagaimana', 'cara', 'guna', 'captopril', 'yang', 'tepat']","['bagaimana', 'cara', 'captopril', 'tepat']"
about_Catopril,Apa saja nama merek dagang untuk Captopril,"['apa', 'saja', 'nama', 'merek', 'dagang', 'untuk', 'captopril']","['apa', 'nama', 'merek', 'dagang', 'captopril']"
about_Catopril,Apakah ada efek samping yang perlu diwaspadai saat menggunakan Captopril,"['apakah', 'ada', 'efek', 'samping', 'yang', 'perlu', 'waspada', 'saat', 'guna', 'captopril']","['ada', 'efek', 'samping', 'perlu', 'waspada', 'guna', 'captopril']"
about_Catopril,Apa yang perlu diperhatikan sebelum menggunakan Captopril,"['apa', 'yang', 'perlu', 'perhati', 'belum', 'guna', 'captopril']","['apa', 'perlu', 'perhati', 'guna', 'captopril']"
about_Catopril,Apakah ada interaksi obat yang perlu dihindari saat menggunakan Captopril,"['apakah', 'ada', 'interaksi', 'obat', 'yang', 'perlu', 'hindar', 'saat', 'guna', 'captopril']","['ada', 'interaksi', 'obat', 'perlu', 'hindar', 'guna', 'captopril']"
about_Catopril,Captopril digunakan dalam pengobatan penyakit apa,"['captopril', 'guna', 'dalam', 'obat', 'sakit', 'apa']","['captopril', 'dalam', 'obat', 'sakit', 'apa']"
about_Catopril,Apa yang perlu diketahui tentang dosis Captopril yang tepat,"['apa', 'yang', 'perlu', 'tahu', 'tentang', 'dosis', 'captopril', 'yang', 'tepat']","['apa', 'perlu', 'tahu', 'dosis', 'captopril', 'tepat']"
about_Catopril,Bagaimana cara penyimpanan yang baik untuk Captopril,"['bagaimana', 'cara', 'simpan', 'yang', 'baik', 'untuk', 'captopril']","['bagaimana', 'cara', 'simpan', 'baik', 'captopril']"
about_Catopril,Apakah Captopril tersedia dalam bentuk obat generik,"['apakah', 'captopril', 'sedia', 'dalam', 'bentuk', 'obat', 'generik']","['captopril', 'sedia', 'bentuk', 'obat', 'generik']"
about_Catopril,Apa saja petunjuk penggunaan Captopril yang perlu diikuti,"['apa', 'saja', 'tunjuk', 'guna', 'captopril', 'yang', 'perlu', 'ikut']","['apa', 'tunjuk', 'captopril', 'perlu', 'ikut']"
about_Catopril,Captopril digunakan sebagai terapi kombinasi dengan obat apa,"['captopril', 'guna', 'bagai', 'terapi', 'kombinasi', 'dengan', 'obat', 'apa']","['captopril', 'bagai', 'terapi', 'kombinasi', 'obat', 'apa']"
about_Catopril,Bagaimana cara kerja Captopril dalam mengendalikan kondisi tertentu,"['bagaimana', 'cara', 'kerja', 'captopril', 'dalam', 'kendali', 'kondisi', 'tentu']","['bagaimana', 'cara', 'kerja', 'captopril', 'kendali', 'kondisi']"
about_Catopril,Apa saja efek terapeutik yang diharapkan dari penggunaan Captopril,"['apa', 'saja', 'efek', 'terapeutik', 'yang', 'harap', 'dari', 'guna', 'captopril']","['apa', 'efek', 'terapeutik', 'harap', 'guna', 'captopril']"
about_Catopril,Captopril memiliki kontraindikasi pada kondisi kesehatan apa,"['captopril', 'milik', 'kontraindikasi', 'pada', 'kondisi', 'sehat', 'apa']","['captopril', 'milik', 'kontraindikasi', 'kondisi', 'sehat', 'apa']"
about_Catopril,Apakah ada efek samping yang serius yang perlu diwaspadai saat menggunakan Captopril,"['apakah', 'ada', 'efek', 'samping', 'yang', 'serius', 'yang', 'perlu', 'waspada', 'saat', 'guna', 'captopril']","['ada', 'efek', 'samping', 'serius', 'perlu', 'waspada', 'guna', 'captopril']"
about_Catopril,Apa saja informasi penting yang harus diketahui sebelum menggunakan Captopril,"['apa', 'saja', 'informasi', 'penting', 'yang', 'harus', 'tahu', 'belum', 'guna', 'captopril']","['apa', 'informasi', 'penting', 'harus', 'tahu', 'guna', 'captopril']"
about_Catopril,Captopril digunakan sebagai terapi jangka panjang atau pendek,"['captopril', 'guna', 'bagai', 'terapi', 'jangka', 'panjang', 'atau', 'pendek']","['captopril', 'bagai', 'terapi', 'jangka', 'panjang', 'pendek']"
about_Catopril,Apa saja kelompok pasien yang biasanya direkomendasikan menggunakan Captopril,"['apa', 'saja', 'kelompok', 'pasien', 'yang', 'biasa', 'rekomendasi', 'guna', 'captopril']","['apa', 'kelompok', 'pasien', 'biasa', 'rekomendasi', 'captopril']"
about_Catopril,Bagaimana cara kerja Captopril dalam mengendalikan tekanan darah tinggi,"['bagaimana', 'cara', 'kerja', 'captopril', 'dalam', 'kendali', 'tekan', 'darah', 'tinggi']","['bagaimana', 'cara', 'kerja', 'captopril', 'kendali', 'tekan', 'darah', 'tinggi']"
about_Catopril,Apa saja peringatan atau tindakan pencegahan yang perlu diperhatikan saat menggunakan Captopril,"['apa', 'saja', 'ingat', 'atau', 'tindak', 'cegah', 'yang', 'perlu', 'perhati', 'saat', 'guna', 'captopril']","['apa', 'ingat', 'tindak', 'cegah', 'perlu', 'perhati', 'guna', 'captopril']"
about_Catopril,Captopril memiliki efek samping yang umum atau jarang terjadi,"['captopril', 'milik', 'efek', 'samping', 'yang', 'umum', 'atau', 'jarang', 'jadi']","['captopril', 'milik', 'efek', 'samping', 'umum', 'jarang', 'jadi']"
about_Catopril,Apakah ada efek samping yang perlu segera dilaporkan setelah menggunakan Captopril,"['apakah', 'ada', 'efek', 'samping', 'yang', 'perlu', 'segera', 'lapor', 'telah', 'guna', 'captopril']","['ada', 'efek', 'samping', 'perlu', 'segera', 'lapor', 'guna', 'captopril']"
about_Catopril,Captopril digunakan sebagai pengobatan jangka pendek atau jangka panjang,"['captopril', 'guna', 'bagai', 'obat', 'jangka', 'pendek', 'atau', 'jangka', 'panjang']","['captopril', 'bagai', 'obat', 'jangka', 'pendek', 'jangka', 'panjang']"
about_Catopril,Apakah ada batasan penggunaan Captopril pada kelompok usia tertentu,"['apakah', 'ada', 'batas', 'guna', 'captopril', 'pada', 'kelompok', 'usia', 'tentu']","['ada', 'batas', 'captopril', 'kelompok', 'usia']"
about_Catopril,Apa saja efek terapeutik yang diharapkan dari penggunaan Captopril,"['apa', 'saja', 'efek', 'terapeutik', 'yang', 'harap', 'dari', 'guna', 'captopril']","['apa', 'efek', 'terapeutik', 'harap', 'guna', 'captopril']"
about_Catopril,Bagaimana cara penggunaan Captopril yang benar dan aman,"['bagaimana', 'cara', 'guna', 'captopril', 'yang', 'benar', 'dan', 'aman']","['bagaimana', 'cara', 'captopril', 'benar', 'aman']"
about_Catopril,Apakah Captopril harus dikonsumsi dengan makanan atau pada waktu tertentu,"['apakah', 'captopril', 'harus', 'konsumsi', 'dengan', 'makan', 'atau', 'pada', 'waktu', 'tentu']","['captopril', 'konsumsi', 'makan', 'pada', 'waktu']"
about_Catopril,Apa saja efek samping yang umum terjadi saat menggunakan Captopril,"['apa', 'saja', 'efek', 'samping', 'yang', 'umum', 'jadi', 'saat', 'guna', 'captopril']","['apa', 'efek', 'samping', 'umum', 'jadi', 'guna', 'captopril']"
about_Catopril,Captopril tersedia dalam bentuk dosis yang berbeda atau hanya dalam satu kekuatan,"['captopril', 'sedia', 'dalam', 'bentuk', 'dosis', 'yang', 'beda', 'atau', 'hanya', 'dalam', 'satu', 'kuat']","['captopril', 'sedia', 'bentuk', 'dosis', 'beda', 'hanya', 'satu', 'kuat']"
about_Catopril,Apakah ada efek samping yang perlu diwaspadai saat menggunakan Captopril,"['apakah', 'ada', 'efek', 'samping', 'yang', 'perlu', 'waspada', 'saat', 'guna', 'captopril']","['ada', 'efek', 'samping', 'perlu', 'waspada', 'guna', 'captopril']"
about_Catopril,Captopril digunakan dalam pengobatan penyakit jantung atau hipertensi,"['captopril', 'guna', 'dalam', 'obat', 'sakit', 'jantung', 'atau', 'hipertensi']","['captopril', 'dalam', 'obat', 'sakit', 'jantung', 'hipertensi']"
